Salle,Date,Nom,Description,Valeur
D002,"16-01-2023 16:32:39",temp,"[IUT INFO]",22.5
D002,"16-01-2023 16:17:38",co2,"[IUT INFO]",529
D002,"16-01-2023 16:17:38",hum,"[IUT INFO]",50.4
D002,"16-01-2023 16:17:38",temp,"[IUT INFO]",22
D002,"16-01-2023 16:02:35",co2,"[IUT INFO]",566
D002,"16-01-2023 16:02:35",hum,"[IUT INFO]",51.4
D002,"16-01-2023 16:02:35",temp,"[IUT INFO]",22.4
D002,"16-01-2023 15:47:35",co2,"[IUT INFO]",542
D002,"16-01-2023 15:47:35",hum,"[IUT INFO]",51.2
D002,"16-01-2023 15:47:35",temp,"[IUT INFO]",22.1
D002,"16-01-2023 15:32:34",co2,"[IUT INFO]",498
D002,"16-01-2023 15:32:34",hum,"[IUT INFO]",51
D002,"16-01-2023 15:32:34",temp,"[IUT INFO]",22.1
D002,"16-01-2023 15:17:33",co2,"[IUT INFO]",604
D002,"16-01-2023 15:17:33",hum,"[IUT INFO]",52.6
D002,"16-01-2023 15:17:33",temp,"[IUT INFO]",22.1
D002,"16-01-2023 15:02:32",co2,"[IUT INFO]",679
D002,"16-01-2023 15:02:32",hum,"[IUT INFO]",53.9
D002,"16-01-2023 15:02:32",temp,"[IUT INFO]",22.1
D002,"16-01-2023 14:47:32",co2,"[IUT INFO]",612
D002,"16-01-2023 14:47:32",hum,"[IUT INFO]",53.5
D002,"16-01-2023 14:47:32",temp,"[IUT INFO]",22
D002,"16-01-2023 14:32:31",co2,"[IUT INFO]",608
D002,"16-01-2023 14:32:31",hum,"[IUT INFO]",53
D002,"16-01-2023 14:32:31",temp,"[IUT INFO]",21.9
D002,"16-01-2023 14:17:30",co2,"[IUT INFO]",464
D002,"16-01-2023 14:17:30",hum,"[IUT INFO]",52.8
D002,"16-01-2023 14:17:30",temp,"[IUT INFO]",21.8
D002,"16-01-2023 14:02:30",co2,"[IUT INFO]",401
D002,"16-01-2023 14:02:30",hum,"[IUT INFO]",51.7
D002,"16-01-2023 14:02:30",temp,"[IUT INFO]",21.6
D002,"16-01-2023 13:47:29",co2,"[IUT INFO]",400
D002,"16-01-2023 13:47:29",hum,"[IUT INFO]",52.6
D002,"16-01-2023 13:47:29",temp,"[IUT INFO]",21.4
D002,"16-01-2023 13:32:28",co2,"[IUT INFO]",400
D002,"16-01-2023 13:32:28",hum,"[IUT INFO]",52.4
D002,"16-01-2023 13:32:28",temp,"[IUT INFO]",21.3
D002,"16-01-2023 13:17:28",co2,"[IUT INFO]",511
D002,"16-01-2023 13:17:28",hum,"[IUT INFO]",52.4
D002,"16-01-2023 13:17:28",temp,"[IUT INFO]",21.3
D002,"16-01-2023 13:02:27",co2,"[IUT INFO]",400
D002,"16-01-2023 13:02:27",hum,"[IUT INFO]",52.5
D002,"16-01-2023 13:02:27",temp,"[IUT INFO]",21
D002,"16-01-2023 12:47:27",co2,"[IUT INFO]",400
D002,"16-01-2023 12:47:27",hum,"[IUT INFO]",51.1
D002,"16-01-2023 12:47:27",temp,"[IUT INFO]",21.2
D002,"16-01-2023 12:32:26",co2,"[IUT INFO]",400
D002,"16-01-2023 12:32:26",hum,"[IUT INFO]",51.3
D002,"16-01-2023 12:32:26",temp,"[IUT INFO]",21.1
D002,"16-01-2023 12:17:26",co2,"[IUT INFO]",400
D002,"16-01-2023 12:17:26",hum,"[IUT INFO]",52.5
D002,"16-01-2023 12:17:26",temp,"[IUT INFO]",21.4
D002,"16-01-2023 12:00:42",co2,"[IUT INFO]",400
D002,"16-01-2023 12:00:42",hum,"[IUT INFO]",51.5
D002,"16-01-2023 12:00:42",temp,"[IUT INFO]",22.3
D002,"16-01-2023 11:45:41",co2,"[IUT INFO]",400
D002,"16-01-2023 11:45:41",hum,"[IUT INFO]",53.5
D002,"16-01-2023 11:45:41",temp,"[IUT INFO]",22.5
D002,"16-01-2023 11:30:41",co2,"[IUT INFO]",400
D002,"16-01-2023 11:30:41",hum,"[IUT INFO]",52.6
D002,"16-01-2023 11:30:41",temp,"[IUT INFO]",22.4
D002,"16-01-2023 11:15:40",co2,"[IUT INFO]",400
D002,"16-01-2023 11:15:40",hum,"[IUT INFO]",52.3
D002,"16-01-2023 11:15:40",temp,"[IUT INFO]",22.2
D002,"16-01-2023 11:00:39",co2,"[IUT INFO]",400
D002,"16-01-2023 11:00:39",hum,"[IUT INFO]",52.8
D002,"16-01-2023 11:00:39",temp,"[IUT INFO]",22.1
D002,"16-01-2023 10:45:39",co2,"[IUT INFO]",400
D002,"16-01-2023 10:45:39",hum,"[IUT INFO]",52.9
D002,"16-01-2023 10:45:39",temp,"[IUT INFO]",22.3
D002,"16-01-2023 10:30:38",co2,"[IUT INFO]",400
D002,"16-01-2023 10:30:38",hum,"[IUT INFO]",53.7
D002,"16-01-2023 10:30:38",temp,"[IUT INFO]",22.4
D002,"16-01-2023 10:15:37",co2,"[IUT INFO]",400
D002,"16-01-2023 10:15:37",hum,"[IUT INFO]",53.2
D002,"16-01-2023 10:15:37",temp,"[IUT INFO]",21.9
D002,"16-01-2023 10:00:37",co2,"[IUT INFO]",400
D002,"16-01-2023 10:00:37",hum,"[IUT INFO]",51.5
D002,"16-01-2023 10:00:37",temp,"[IUT INFO]",21.9
D002,"16-01-2023 09:45:36",co2,"[IUT INFO]",400
D002,"16-01-2023 09:45:36",hum,"[IUT INFO]",51.6
D002,"16-01-2023 09:45:36",temp,"[IUT INFO]",21.8
D002,"16-01-2023 09:30:36",co2,"[IUT INFO]",400
D002,"16-01-2023 09:30:36",hum,"[IUT INFO]",53.5
D002,"16-01-2023 09:30:36",temp,"[IUT INFO]",21.4
D002,"16-01-2023 09:15:35",co2,"[IUT INFO]",400
D002,"16-01-2023 09:15:35",hum,"[IUT INFO]",56.5
D002,"16-01-2023 09:15:35",temp,"[IUT INFO]",20.9
D002,"16-01-2023 09:00:35",co2,"[IUT INFO]",400
D002,"16-01-2023 09:00:35",hum,"[IUT INFO]",58.1
D002,"16-01-2023 09:00:35",temp,"[IUT INFO]",20.3
D002,"13-01-2023 16:55:50",co2,"[IUT INFO]",496
D002,"13-01-2023 16:55:50",hum,"[IUT INFO]",61.4
D002,"13-01-2023 16:55:50",temp,"[IUT INFO]",21.3
D002,"13-01-2023 16:40:49",co2,"[IUT INFO]",438
D002,"13-01-2023 16:40:49",hum,"[IUT INFO]",61.2
D002,"13-01-2023 16:40:49",temp,"[IUT INFO]",21.3
D002,"13-01-2023 11:38:20",co2,"[IUT INFO]",1844
D002,"13-01-2023 11:38:20",hum,"[IUT INFO]",22.9
D002,"13-01-2023 11:38:20",temp,"[IUT INFO]",22.9
D002,"13-01-2023 04:51:11",co2,"[IUT INFO]",400
D002,"13-01-2023 04:51:11",hum,"[IUT INFO]",62.5
D002,"13-01-2023 04:51:11",temp,"[IUT INFO]",18.8
D002,"13-01-2023 04:36:11",co2,"[IUT INFO]",400
D002,"13-01-2023 04:36:11",hum,"[IUT INFO]",62.5
D002,"13-01-2023 04:36:11",temp,"[IUT INFO]",18.7
D002,"13-01-2023 04:21:10",co2,"[IUT INFO]",400
D002,"13-01-2023 04:21:10",hum,"[IUT INFO]",62.7
D002,"13-01-2023 04:21:10",temp,"[IUT INFO]",18.8
D002,"13-01-2023 04:06:10",co2,"[IUT INFO]",400
D002,"13-01-2023 04:06:10",hum,"[IUT INFO]",62.2
D002,"13-01-2023 04:06:10",temp,"[IUT INFO]",19
D002,"13-01-2023 03:51:09",co2,"[IUT INFO]",400
D002,"13-01-2023 03:51:09",hum,"[IUT INFO]",62.2
D002,"13-01-2023 03:51:09",temp,"[IUT INFO]",19
D002,"13-01-2023 03:36:08",co2,"[IUT INFO]",400
D002,"13-01-2023 03:36:08",hum,"[IUT INFO]",62.4
D002,"13-01-2023 03:36:08",temp,"[IUT INFO]",19
D002,"13-01-2023 03:21:08",co2,"[IUT INFO]",400
D002,"13-01-2023 03:21:08",hum,"[IUT INFO]",62.4
D002,"13-01-2023 03:21:08",temp,"[IUT INFO]",19
D002,"13-01-2023 03:06:07",co2,"[IUT INFO]",400
D002,"13-01-2023 03:06:07",hum,"[IUT INFO]",62.5
D002,"13-01-2023 03:06:07",temp,"[IUT INFO]",19
D002,"13-01-2023 02:51:07",co2,"[IUT INFO]",400
D002,"13-01-2023 02:51:07",hum,"[IUT INFO]",62.4
D002,"13-01-2023 02:51:07",temp,"[IUT INFO]",19
D002,"13-01-2023 02:36:06",co2,"[IUT INFO]",400
D002,"13-01-2023 02:21:06",co2,"[IUT INFO]",400
D002,"13-01-2023 02:21:06",hum,"[IUT INFO]",62.5
D002,"13-01-2023 02:21:06",temp,"[IUT INFO]",19
D002,"13-01-2023 02:06:05",co2,"[IUT INFO]",400
D002,"13-01-2023 02:06:05",hum,"[IUT INFO]",62.4
D002,"13-01-2023 02:06:05",temp,"[IUT INFO]",19
D002,"13-01-2023 01:51:04",co2,"[IUT INFO]",400
D002,"13-01-2023 01:51:04",hum,"[IUT INFO]",62.5
D002,"13-01-2023 01:51:04",temp,"[IUT INFO]",19
D002,"13-01-2023 01:36:04",co2,"[IUT INFO]",400
D002,"13-01-2023 01:36:04",hum,"[IUT INFO]",62.5
D002,"13-01-2023 01:36:04",temp,"[IUT INFO]",19
D002,"13-01-2023 01:21:03",co2,"[IUT INFO]",400
D002,"13-01-2023 01:21:03",hum,"[IUT INFO]",62.5
D002,"13-01-2023 01:21:03",temp,"[IUT INFO]",19.1
D002,"13-01-2023 01:06:03",co2,"[IUT INFO]",400
D002,"13-01-2023 01:06:03",hum,"[IUT INFO]",62.4
D002,"13-01-2023 01:06:03",temp,"[IUT INFO]",19.1
D002,"13-01-2023 00:51:02",co2,"[IUT INFO]",400
D002,"13-01-2023 00:51:02",hum,"[IUT INFO]",61.7
D002,"13-01-2023 00:51:02",temp,"[IUT INFO]",19.1
D002,"13-01-2023 00:36:02",co2,"[IUT INFO]",400
D002,"13-01-2023 00:36:02",hum,"[IUT INFO]",62.5
D002,"13-01-2023 00:36:02",temp,"[IUT INFO]",19.1
D002,"13-01-2023 00:21:01",co2,"[IUT INFO]",400
D002,"13-01-2023 00:21:01",hum,"[IUT INFO]",61
D002,"13-01-2023 00:21:01",temp,"[IUT INFO]",19.1
D002,"13-01-2023 00:06:00",co2,"[IUT INFO]",400
D002,"13-01-2023 00:06:00",hum,"[IUT INFO]",62.4
D002,"13-01-2023 00:06:00",temp,"[IUT INFO]",19.1
D002,"12-01-2023 23:50:59",co2,"[IUT INFO]",400
D002,"12-01-2023 23:50:59",hum,"[IUT INFO]",62.4
D002,"12-01-2023 23:50:59",temp,"[IUT INFO]",19.2
D002,"12-01-2023 23:35:59",co2,"[IUT INFO]",400
D002,"12-01-2023 23:35:59",hum,"[IUT INFO]",62.2
D002,"12-01-2023 23:35:59",temp,"[IUT INFO]",19.2
D002,"12-01-2023 23:20:58",co2,"[IUT INFO]",400
D002,"12-01-2023 23:20:58",hum,"[IUT INFO]",62.4
D002,"12-01-2023 23:20:58",temp,"[IUT INFO]",19.2
D002,"12-01-2023 23:05:57",co2,"[IUT INFO]",400
D002,"12-01-2023 23:05:57",hum,"[IUT INFO]",62.4
D002,"12-01-2023 23:05:57",temp,"[IUT INFO]",19.2
D002,"12-01-2023 22:50:56",co2,"[IUT INFO]",400
D002,"12-01-2023 22:50:56",hum,"[IUT INFO]",62.4
D002,"12-01-2023 22:50:56",temp,"[IUT INFO]",19.2
D002,"12-01-2023 22:35:56",co2,"[IUT INFO]",400
D002,"12-01-2023 22:35:56",hum,"[IUT INFO]",62.4
D002,"12-01-2023 22:35:56",temp,"[IUT INFO]",19.2
D002,"12-01-2023 22:20:55",co2,"[IUT INFO]",400
D002,"12-01-2023 22:20:55",hum,"[IUT INFO]",62.4
D002,"12-01-2023 22:20:55",temp,"[IUT INFO]",19.2
D002,"12-01-2023 22:05:55",co2,"[IUT INFO]",400
D002,"12-01-2023 22:05:55",hum,"[IUT INFO]",62.4
D002,"12-01-2023 22:05:55",temp,"[IUT INFO]",19.2
D002,"12-01-2023 21:50:54",co2,"[IUT INFO]",400
D002,"12-01-2023 21:50:54",hum,"[IUT INFO]",62.5
D002,"12-01-2023 21:50:54",temp,"[IUT INFO]",19.2
D002,"12-01-2023 21:35:53",co2,"[IUT INFO]",400
D002,"12-01-2023 21:35:53",hum,"[IUT INFO]",62.4
D002,"12-01-2023 21:35:53",temp,"[IUT INFO]",19.2
D002,"12-01-2023 21:20:53",co2,"[IUT INFO]",400
D002,"12-01-2023 21:20:53",hum,"[IUT INFO]",62.5
D002,"12-01-2023 21:20:53",temp,"[IUT INFO]",19.2
D002,"12-01-2023 21:05:52",co2,"[IUT INFO]",400
D002,"12-01-2023 21:05:52",hum,"[IUT INFO]",62.4
D002,"12-01-2023 21:05:52",temp,"[IUT INFO]",19.2
D002,"12-01-2023 20:50:52",co2,"[IUT INFO]",400
D002,"12-01-2023 20:50:52",hum,"[IUT INFO]",62.4
D002,"12-01-2023 20:50:52",temp,"[IUT INFO]",19.3
D002,"12-01-2023 20:35:51",co2,"[IUT INFO]",400
D002,"12-01-2023 20:35:51",hum,"[IUT INFO]",62
D002,"12-01-2023 20:35:51",temp,"[IUT INFO]",19.3
D002,"12-01-2023 20:20:50",co2,"[IUT INFO]",400
D002,"12-01-2023 20:20:50",hum,"[IUT INFO]",62.5
D002,"12-01-2023 20:20:50",temp,"[IUT INFO]",19.3
D002,"12-01-2023 20:05:50",co2,"[IUT INFO]",400
D002,"12-01-2023 20:05:50",hum,"[IUT INFO]",62.5
D002,"12-01-2023 20:05:50",temp,"[IUT INFO]",19.3
D002,"12-01-2023 19:50:49",co2,"[IUT INFO]",400
D002,"12-01-2023 19:50:49",hum,"[IUT INFO]",62.5
D002,"12-01-2023 19:50:49",temp,"[IUT INFO]",19.3
D002,"12-01-2023 19:35:49",co2,"[IUT INFO]",400
D002,"12-01-2023 19:35:49",hum,"[IUT INFO]",62.5
D002,"12-01-2023 19:35:49",temp,"[IUT INFO]",19.5
D002,"12-01-2023 19:20:48",co2,"[IUT INFO]",400
D002,"12-01-2023 19:20:48",hum,"[IUT INFO]",62.5
D002,"12-01-2023 19:20:48",temp,"[IUT INFO]",19.5
D002,"12-01-2023 19:05:48",co2,"[IUT INFO]",400
D002,"12-01-2023 19:05:48",hum,"[IUT INFO]",62.4
D002,"12-01-2023 19:05:48",temp,"[IUT INFO]",19.5
D002,"12-01-2023 18:50:47",co2,"[IUT INFO]",400
D002,"12-01-2023 18:50:47",hum,"[IUT INFO]",62.5
D002,"12-01-2023 18:50:47",temp,"[IUT INFO]",19.5
D002,"12-01-2023 18:35:46",co2,"[IUT INFO]",400
D002,"12-01-2023 18:35:46",hum,"[IUT INFO]",62.7
D002,"12-01-2023 18:35:46",temp,"[IUT INFO]",19.5
D002,"12-01-2023 18:20:44",co2,"[IUT INFO]",400
D002,"12-01-2023 18:20:44",hum,"[IUT INFO]",62.5
D002,"12-01-2023 18:20:44",temp,"[IUT INFO]",19.6
D002,"12-01-2023 18:05:43",co2,"[IUT INFO]",400
D002,"12-01-2023 18:05:43",hum,"[IUT INFO]",62.5
D002,"12-01-2023 18:05:43",temp,"[IUT INFO]",19.6
D002,"12-01-2023 17:50:42",co2,"[IUT INFO]",400
D002,"12-01-2023 17:50:42",hum,"[IUT INFO]",62.5
D002,"12-01-2023 17:50:42",temp,"[IUT INFO]",19.6
D002,"12-01-2023 17:35:42",co2,"[IUT INFO]",400
D002,"12-01-2023 17:35:42",hum,"[IUT INFO]",62.5
D002,"12-01-2023 17:35:42",temp,"[IUT INFO]",19.6
D002,"12-01-2023 17:20:41",co2,"[IUT INFO]",400
D002,"12-01-2023 17:20:41",hum,"[IUT INFO]",62.5
D002,"12-01-2023 17:20:41",temp,"[IUT INFO]",19.7
D002,"12-01-2023 17:05:41",co2,"[IUT INFO]",400
D002,"12-01-2023 17:05:41",hum,"[IUT INFO]",62.5
D002,"12-01-2023 17:05:41",temp,"[IUT INFO]",19.7
D002,"12-01-2023 16:50:40",co2,"[IUT INFO]",400
D002,"12-01-2023 16:50:40",hum,"[IUT INFO]",62.2
D002,"12-01-2023 16:50:40",temp,"[IUT INFO]",19.8
D002,"12-01-2023 16:35:39",co2,"[IUT INFO]",400
D002,"12-01-2023 16:35:39",hum,"[IUT INFO]",62
D002,"12-01-2023 16:35:39",temp,"[IUT INFO]",20
D002,"12-01-2023 16:20:39",co2,"[IUT INFO]",400
D002,"12-01-2023 16:20:39",hum,"[IUT INFO]",62.2
D002,"12-01-2023 16:20:39",temp,"[IUT INFO]",19.8
D002,"12-01-2023 16:05:38",co2,"[IUT INFO]",400
D002,"12-01-2023 16:05:38",hum,"[IUT INFO]",61.9
D002,"12-01-2023 16:05:38",temp,"[IUT INFO]",20.1
D002,"12-01-2023 15:50:38",co2,"[IUT INFO]",400
D002,"12-01-2023 15:50:38",hum,"[IUT INFO]",61.9
D002,"12-01-2023 15:50:38",temp,"[IUT INFO]",20.1
D002,"12-01-2023 15:35:37",co2,"[IUT INFO]",400
D002,"12-01-2023 15:35:37",hum,"[IUT INFO]",61.2
D002,"12-01-2023 15:35:37",temp,"[IUT INFO]",20.3
D002,"12-01-2023 15:20:37",co2,"[IUT INFO]",400
D002,"12-01-2023 15:20:37",hum,"[IUT INFO]",60.9
D002,"12-01-2023 15:20:37",temp,"[IUT INFO]",20.6
D002,"12-01-2023 15:05:36",co2,"[IUT INFO]",400
D002,"12-01-2023 15:05:36",hum,"[IUT INFO]",60.5
D002,"12-01-2023 15:05:36",temp,"[IUT INFO]",20.7
D002,"12-01-2023 14:50:35",co2,"[IUT INFO]",400
D002,"12-01-2023 14:50:35",hum,"[IUT INFO]",60.9
D002,"12-01-2023 14:50:35",temp,"[IUT INFO]",20.6
D002,"12-01-2023 14:35:35",co2,"[IUT INFO]",400
D002,"12-01-2023 14:35:35",hum,"[IUT INFO]",60.9
D002,"12-01-2023 14:35:35",temp,"[IUT INFO]",20.7
D002,"12-01-2023 14:20:34",co2,"[IUT INFO]",400
D002,"12-01-2023 14:20:34",hum,"[IUT INFO]",60.7
D002,"12-01-2023 14:20:34",temp,"[IUT INFO]",20.7
D002,"12-01-2023 14:05:33",co2,"[IUT INFO]",400
D002,"12-01-2023 14:05:33",hum,"[IUT INFO]",61
D002,"12-01-2023 14:05:33",temp,"[IUT INFO]",20.5
D002,"12-01-2023 13:50:33",co2,"[IUT INFO]",400
D002,"12-01-2023 13:50:33",hum,"[IUT INFO]",60.7
D002,"12-01-2023 13:50:33",temp,"[IUT INFO]",20.7
D002,"12-01-2023 13:35:32",co2,"[IUT INFO]",400
D002,"12-01-2023 13:35:32",hum,"[IUT INFO]",60.2
D002,"12-01-2023 13:35:32",temp,"[IUT INFO]",20.7
D002,"12-01-2023 13:20:32",co2,"[IUT INFO]",400
D002,"12-01-2023 13:20:32",hum,"[IUT INFO]",60.2
D002,"12-01-2023 13:20:32",temp,"[IUT INFO]",20.8
D002,"12-01-2023 13:05:31",co2,"[IUT INFO]",400
D002,"12-01-2023 13:05:31",hum,"[IUT INFO]",60
D002,"12-01-2023 13:05:31",temp,"[IUT INFO]",21
D002,"12-01-2023 12:50:31",co2,"[IUT INFO]",400
D002,"12-01-2023 12:50:31",hum,"[IUT INFO]",59.5
D002,"12-01-2023 12:50:31",temp,"[IUT INFO]",21.1
D002,"12-01-2023 12:35:30",co2,"[IUT INFO]",400
D002,"12-01-2023 12:35:30",hum,"[IUT INFO]",58.7
D002,"12-01-2023 12:35:30",temp,"[IUT INFO]",21.3
D002,"12-01-2023 12:20:29",co2,"[IUT INFO]",400
D002,"12-01-2023 12:20:29",hum,"[IUT INFO]",58.9
D002,"12-01-2023 12:20:29",temp,"[IUT INFO]",21.6
D002,"12-01-2023 12:05:29",co2,"[IUT INFO]",400
D002,"12-01-2023 12:05:29",hum,"[IUT INFO]",58.7
D002,"12-01-2023 12:05:29",temp,"[IUT INFO]",22.1
D002,"12-01-2023 11:43:05",co2,"[IUT INFO]",582
D002,"12-01-2023 11:43:05",hum,"[IUT INFO]",56.7
D002,"12-01-2023 11:43:05",temp,"[IUT INFO]",23.3
D002,"12-01-2023 11:28:04",co2,"[IUT INFO]",543
D002,"12-01-2023 11:28:04",hum,"[IUT INFO]",56
D002,"12-01-2023 11:28:04",temp,"[IUT INFO]",23.2
D002,"12-01-2023 11:13:03",co2,"[IUT INFO]",582
D002,"12-01-2023 11:13:03",hum,"[IUT INFO]",56.5
D002,"12-01-2023 11:13:03",temp,"[IUT INFO]",23.1
D002,"12-01-2023 10:58:03",co2,"[IUT INFO]",554
D002,"12-01-2023 10:58:03",hum,"[IUT INFO]",57.7
D002,"12-01-2023 10:58:03",temp,"[IUT INFO]",23
D002,"12-01-2023 10:43:02",co2,"[IUT INFO]",507
D002,"12-01-2023 10:43:02",hum,"[IUT INFO]",57.5
D002,"12-01-2023 10:43:02",temp,"[IUT INFO]",22.7
D002,"12-01-2023 10:28:01",co2,"[IUT INFO]",537
D002,"12-01-2023 10:28:01",hum,"[IUT INFO]",57.5
D002,"12-01-2023 10:28:01",temp,"[IUT INFO]",22.6
D002,"12-01-2023 10:13:00",co2,"[IUT INFO]",501
D002,"12-01-2023 10:13:00",hum,"[IUT INFO]",56.9
D002,"12-01-2023 10:13:00",temp,"[IUT INFO]",22.7
D002,"12-01-2023 09:58:00",co2,"[IUT INFO]",512
D002,"12-01-2023 09:58:00",hum,"[IUT INFO]",57
D002,"12-01-2023 09:58:00",temp,"[IUT INFO]",22.7
D002,"12-01-2023 09:42:59",co2,"[IUT INFO]",508
D002,"12-01-2023 09:42:59",hum,"[IUT INFO]",56.7
D002,"12-01-2023 09:42:59",temp,"[IUT INFO]",22.7
D002,"12-01-2023 09:27:59",co2,"[IUT INFO]",463
D002,"12-01-2023 09:27:59",hum,"[IUT INFO]",56.5
D002,"12-01-2023 09:27:59",temp,"[IUT INFO]",22.7
D002,"12-01-2023 09:08:15",co2,"[IUT INFO]",1845
D002,"12-01-2023 09:08:15",hum,"[IUT INFO]",58.7
D002,"12-01-2023 09:08:15",temp,"[IUT INFO]",22.2
D002,"12-01-2023 08:53:14",co2,"[IUT INFO]",1845
D002,"12-01-2023 08:53:14",hum,"[IUT INFO]",58
D002,"12-01-2023 08:53:14",temp,"[IUT INFO]",22.2
D002,"12-01-2023 08:38:14",co2,"[IUT INFO]",780
D002,"12-01-2023 08:38:14",hum,"[IUT INFO]",62.4
D002,"12-01-2023 08:38:13",temp,"[IUT INFO]",20.7
D002,"11-01-2023 16:56:30",co2,"[IUT INFO]",429
D002,"11-01-2023 16:56:29",hum,"[IUT INFO]",58.7
D002,"11-01-2023 16:56:29",temp,"[IUT INFO]",21.7
D002,"11-01-2023 16:56:27",co2,"[IUT INFO]",429
D002,"11-01-2023 16:56:27",hum,"[IUT INFO]",58.9
D002,"11-01-2023 16:56:27",temp,"[IUT INFO]",21.7
D002,"11-01-2023 16:56:24",co2,"[IUT INFO]",428
D002,"11-01-2023 16:56:24",hum,"[IUT INFO]",59
D002,"11-01-2023 16:56:24",temp,"[IUT INFO]",21.7
D002,"11-01-2023 16:56:22",co2,"[IUT INFO]",422
D002,"11-01-2023 16:56:21",hum,"[IUT INFO]",58.9
D002,"11-01-2023 16:56:21",temp,"[IUT INFO]",21.7
D002,"11-01-2023 16:56:19",co2,"[IUT INFO]",422
D002,"11-01-2023 16:56:19",hum,"[IUT INFO]",59
D002,"11-01-2023 16:56:16",temp,"[IUT INFO]",21.7
D002,"11-01-2023 16:56:14",co2,"[IUT INFO]",417
D002,"11-01-2023 16:56:13",hum,"[IUT INFO]",59.2
D002,"11-01-2023 16:56:13",temp,"[IUT INFO]",21.7
D002,"11-01-2023 16:56:11",co2,"[IUT INFO]",436
D002,"11-01-2023 16:56:11",hum,"[IUT INFO]",59.2
D002,"11-01-2023 16:56:11",temp,"[IUT INFO]",21.7
D002,"11-01-2023 16:56:09",co2,"[IUT INFO]",436
D002,"11-01-2023 16:56:08",hum,"[IUT INFO]",59.5
D002,"11-01-2023 16:56:08",temp,"[IUT INFO]",21.7
D002,"11-01-2023 16:56:06",co2,"[IUT INFO]",442
D002,"11-01-2023 16:56:06",hum,"[IUT INFO]",59.7
D002,"11-01-2023 16:56:05",temp,"[IUT INFO]",21.7
D002,"11-01-2023 16:56:03",co2,"[IUT INFO]",442
D002,"11-01-2023 16:56:03",hum,"[IUT INFO]",59.9
D002,"11-01-2023 16:56:03",temp,"[IUT INFO]",21.7
D002,"11-01-2023 16:56:01",co2,"[IUT INFO]",462
D002,"11-01-2023 16:56:01",hum,"[IUT INFO]",59
D002,"11-01-2023 16:56:00",temp,"[IUT INFO]",21.7
D002,"11-01-2023 16:55:58",co2,"[IUT INFO]",462
D002,"11-01-2023 16:55:58",hum,"[IUT INFO]",58.9
D002,"11-01-2023 16:55:58",temp,"[IUT INFO]",21.7
D002,"11-01-2023 16:55:56",co2,"[IUT INFO]",446
D002,"11-01-2023 16:55:55",hum,"[IUT INFO]",58.2
D002,"11-01-2023 16:55:55",temp,"[IUT INFO]",21.7
D002,"11-01-2023 16:55:53",co2,"[IUT INFO]",446
D002,"11-01-2023 16:55:53",hum,"[IUT INFO]",58.4
D002,"11-01-2023 16:55:53",temp,"[IUT INFO]",21.7
D002,"11-01-2023 16:55:50",co2,"[IUT INFO]",411
D002,"11-01-2023 16:55:50",hum,"[IUT INFO]",58.4
D002,"11-01-2023 16:55:50",temp,"[IUT INFO]",21.7
D002,"11-01-2023 16:55:48",co2,"[IUT INFO]",411
D002,"11-01-2023 16:55:48",hum,"[IUT INFO]",58.4
D002,"11-01-2023 16:55:47",temp,"[IUT INFO]",21.7
D002,"11-01-2023 16:55:45",co2,"[IUT INFO]",415
D002,"11-01-2023 16:55:45",hum,"[IUT INFO]",58.5
D002,"11-01-2023 16:55:45",temp,"[IUT INFO]",21.7
D002,"11-01-2023 16:55:43",co2,"[IUT INFO]",415
D002,"11-01-2023 16:55:42",hum,"[IUT INFO]",58.5
D002,"11-01-2023 16:55:42",temp,"[IUT INFO]",21.7
D002,"11-01-2023 16:55:40",co2,"[IUT INFO]",442
D002,"11-01-2023 16:55:40",hum,"[IUT INFO]",58.7
D002,"11-01-2023 16:55:40",temp,"[IUT INFO]",21.7
D002,"11-01-2023 16:55:37",co2,"[IUT INFO]",442
D002,"11-01-2023 16:55:37",hum,"[IUT INFO]",58.9
D002,"11-01-2023 16:55:37",temp,"[IUT INFO]",21.7
D002,"11-01-2023 16:55:35",co2,"[IUT INFO]",437
D002,"11-01-2023 16:55:35",hum,"[IUT INFO]",58.9
D002,"11-01-2023 16:55:35",temp,"[IUT INFO]",21.7
D002,"11-01-2023 16:55:32",co2,"[IUT INFO]",437
D002,"11-01-2023 16:55:32",hum,"[IUT INFO]",58.9
D002,"11-01-2023 16:55:32",temp,"[IUT INFO]",21.7
D002,"11-01-2023 16:55:30",co2,"[IUT INFO]",449
D002,"11-01-2023 16:55:30",hum,"[IUT INFO]",58.9
D002,"11-01-2023 16:55:29",temp,"[IUT INFO]",21.7
D002,"11-01-2023 16:55:27",co2,"[IUT INFO]",449
D002,"11-01-2023 16:55:27",hum,"[IUT INFO]",58.9
D002,"11-01-2023 16:55:27",temp,"[IUT INFO]",21.7
D002,"11-01-2023 16:55:25",co2,"[IUT INFO]",448
D002,"11-01-2023 16:55:24",hum,"[IUT INFO]",58.9
D002,"11-01-2023 16:55:24",temp,"[IUT INFO]",21.7
D002,"11-01-2023 16:55:22",co2,"[IUT INFO]",448
D002,"11-01-2023 16:55:22",hum,"[IUT INFO]",59
D002,"11-01-2023 16:55:21",temp,"[IUT INFO]",21.7
D002,"11-01-2023 16:55:19",co2,"[IUT INFO]",457
D002,"11-01-2023 16:55:19",hum,"[IUT INFO]",59.2
